     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg     bkg_err         bkgTtw   bkgTtw_err        bkgZinv  bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
127  eq4j  eq2b  1200.0          inf        3      900         inf       0.594219    0.112842       0.058888     0.017758       0.535331     0.113814  1.000008e-12  1.366624e-12       1.0     1.750500       0.632100
128  eq4j  eq3b   400.0   600.000000        0      200  400.000000      42.123825    2.988119      38.335943     3.787394       3.719354     0.487839  6.853000e-02  6.675327e-02      35.0     5.916080       5.916080
129  eq4j  eq3b   400.0   600.000000        1      400         inf       2.047544    0.193624       1.448497     0.208446       0.596050     0.098959  2.997438e-03  2.945639e-03       1.0     1.750500       0.632100
130  eq4j  eq3b   600.0   900.000000        0      200  400.000000       3.305330    0.401960       2.552016     0.468062       0.744985     0.093213  8.329197e-03  1.015629e-02       6.0     3.278300       2.176900
131  eq4j  eq3b   600.0   900.000000        1      400  600.000000       1.552778    0.156220       0.976672     0.180680       0.572269     0.075589  3.837708e-03  4.508045e-03       0.0     1.290400       0.000000
132  eq4j  eq3b   600.0   900.000000        2      600         inf       0.207145    0.024936       0.080517     0.025588       0.126160     0.021177  4.683607e-04  5.180271e-04       0.0     1.290400       0.000000
133  eq4j  eq3b   900.0          inf        0      200  400.000000       0.723839    0.160077       0.514028     0.158347       0.209811     0.049969  1.000000e-12  7.129008e-13       0.0     1.290400       0.000000
134  eq4j  eq3b   900.0          inf        1      400  600.000000       0.423465    0.089941       0.254548     0.084826       0.168917     0.034287  1.000000e-12  7.129008e-13       0.0     1.290400       0.000000
135  eq4j  eq3b   900.0          inf        2      600  900.000000       0.152783    0.026407       0.045929     0.015158       0.106854     0.023523  1.000000e-12  7.129008e-13       0.0     1.290400       0.000000
136  eq4j  eq3b   900.0          inf        3      900         inf       0.036513    0.007691       0.004644     0.001817       0.031868     0.007874  1.000000e-12  7.129008e-13       0.0     1.290400       0.000000
137  eq5j  eq0b   400.0   600.000000        0      200  400.000000    1113.327637   32.279308     565.267181    43.506583     548.060318    67.174744  7.869961e-05  6.552463e-05    1132.0    33.645208      33.645208
138  eq5j  eq0b   400.0   600.000000        1      400         inf      71.011185    5.798518      21.295852     3.259601      49.715324     7.392704  4.650418e-06  4.296396e-06      59.0     7.681146       7.681146
139  eq5j  eq0b   600.0   900.000000        0      200  400.000000     471.069733   16.969918     222.249619    19.527099     248.820072    26.992616  9.109346e-06  7.287945e-06     435.0    20.856654      20.856654
140  eq5j  eq0b   600.0   900.000000        1      400  600.000000     186.322067    9.171647      59.787725     6.900818     126.534344    15.572372  3.206067e-06  2.574743e-06     201.0    14.177447      14.177447
141  eq5j  eq0b   600.0   900.000000        2      600         inf      26.900372    2.517022       5.686709     0.967366      21.213662     3.323477  4.205855e-07  3.763001e-07      17.0     4.808400       4.209500
142  eq5j  eq0b   900.0  1200.000000        0      200  400.000000     120.613068    7.544989      53.035701     7.185528      67.577368    12.572963  6.304395e-07  4.537850e-07     124.0    11.135529      11.135529
143  eq5j  eq0b   900.0  1200.000000        1      400  600.000000      57.816704    4.030915      17.821316     2.643914      39.995390     7.383279  2.863585e-07  2.049780e-07      59.0     7.681146       7.681146
144  eq5j  eq0b   900.0  1200.000000        2      600         inf      28.851711    2.812629       6.372480     1.142374      22.479231     4.434460  2.000040e-12  1.454793e-12      28.0     5.822300       5.183100
