     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg       bkg_err         bkgTtw    bkgTtw_err        bkgZinv   bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
115  eq4j  eq2b   400.0   600.000000        0      200  400.000000     490.048950     72.718322     426.744698     65.180240      62.356422      7.126898  9.478493e-01  8.648233e-01     524.0    22.891046      22.891046
116  eq4j  eq2b   400.0   600.000000        1      400         inf      23.980328      3.966895      15.812099      3.133791       8.121877      1.716285  4.635064e-02  4.273239e-02      29.0     5.827500       5.175300
117  eq4j  eq2b   600.0   900.000000        0      200  400.000000      39.238701      5.000849      25.390624      4.180516      13.716497      1.822157  1.315793e-01  1.100430e-01      50.0     7.071068       7.071068
118  eq4j  eq2b   600.0   900.000000        1      400  600.000000      19.895685      2.738302      11.791749      2.066780       8.037626      1.308149  6.630875e-02  5.631883e-02      19.0     4.824700       4.180600
119  eq4j  eq2b   600.0   900.000000        2      600         inf       2.411515      0.736862       0.732725      0.190771       1.670777      0.552291  8.011928e-03  8.395338e-03       1.0     1.750500       0.632100
120  eq4j  eq2b   900.0  1200.000000        0      200  400.000000       8.714804      1.247831       4.744413      0.942949       3.970391      0.685128  2.000000e-12  1.993026e-12      10.0     3.806000       3.223600
121  eq4j  eq2b   900.0  1200.000000        1      400  600.000000       4.142706      0.673523       1.794066      0.399541       2.348641      0.440053  2.000000e-12  1.992789e-12       7.0     3.300600       2.749600
122  eq4j  eq2b   900.0  1200.000000        2      600  900.000000       1.705944      0.568859       0.537146      0.182196       1.168798      0.395308  2.000000e-12  1.994054e-12       0.0     1.290400       0.000000
123  eq4j  eq2b   900.0  1200.000000        3      900         inf       0.290846      0.160367       0.048475      0.029993       0.242371      0.133329  2.000000e-12  1.993284e-12       1.0     1.750500       0.632100
124  eq4j  eq2b  1200.0          inf        0      200  400.000000       0.725340      0.177750       0.292373      0.080139       0.432968      0.141255  1.000000e-12  1.095273e-12       1.0     1.750500       0.632100
